Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,47,1,11.75,7,3,3,2,0,0
Khaleel Ahmed,942645,4,0,48,1,12.00,7,5,3,0,0,0
Krunal Pandya,471342,4,0,37,1,9.25,7,1,3,0,0,0
Hardik Pandya,625371,4,0,51,2,12.75,7,3,4,3,0,0
Yuzvendra Chahal,430246,4,0,35,1,8.75,4,2,1,0,0,0
Tim Southee,232364,4,0,17,3,4.25,16,3,0,0,0,1
Scott Kuggeleijn,539548,2,0,34,0,17.00,3,3,3,0,0,1
Lockie Ferguson,493773,4,0,22,2,5.50,13,2,1,0,0,1
Mitchell Santner,502714,4,0,24,2,6.00,13,1,2,0,0,1
Daryl Mitchell,381743,2.2,0,13,1,5.57,4,0,0,0,1,1
Ish Sodhi,559066,3,0,26,2,8.66,7,2,1,3,0,1
