Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sohail Tanvir,43265,4,0,36,0,9.00,9,5,1,0,0,0
Mohammad Nawaz,348148,4,0,25,2,6.25,13,1,2,0,0,0
Mohammad Irfan,805925,4,0,27,1,6.75,11,3,1,0,0,0
Ghulam Mudassar,938937,4,0,24,1,6.00,8,1,1,0,0,0
Fawad Ahmed,240609,4,0,38,0,9.50,7,1,3,1,0,0
Hasan Ali,681305,4,0,30,1,7.50,11,4,0,0,0,1
Sameen Gul,922947,4,0,36,0,9.00,8,5,1,0,0,1
Umaid Asif,429122,4,0,42,1,10.50,10,6,2,0,0,1
Wahab Riaz,43590,4,0,18,2,4.50,11,0,1,0,0,1
Liam Dawson,211855,2,0,18,0,9.00,3,2,0,0,0,1
Kieron Pollard,230559,1.4,0,17,0,10.19,2,0,1,0,0,1
