Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,2,0,23,0,11.50,3,2,1,2,0,0
Harbhajan Singh,29264,4,0,23,0,5.75,12,2,1,0,0,0
Mitchell McClenaghan,319439,4,0,20,2,5.00,11,1,0,1,0,0
Jasprit Bumrah,625383,4,0,39,0,9.75,6,1,2,0,1,0
Hardik Pandya,625371,2,0,9,1,4.50,3,0,0,0,0,0
Krunal Pandya,471342,4,0,21,1,5.25,9,1,0,0,0,0
Samuel Badree,51433,4,1,9,4,2.25,17,0,0,1,0,1
Stuart Binny,27223,2,0,14,1,7.00,3,1,0,1,0,1
Sreenath Aravind,290632,4,0,21,0,5.25,10,1,0,1,0,1
Tymal Mills,459257,3.5,0,36,0,9.39,8,5,1,1,0,1
Yuzvendra Chahal,430246,3,0,31,1,10.33,5,0,3,0,0,1
Pawan Negi,530773,2,0,28,0,14.00,2,0,3,2,0,1
