Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dawlat Zadran,516561,8,1,44,0,5.50,26,3,1,1,2,0
Mujeeb Ur Rahman,974109,10,1,33,3,3.30,38,2,0,2,0,0
Gulbadin Naib,352048,3,0,11,0,3.66,10,0,0,2,0,0
Mohammad Nabi,25913,10,1,43,2,4.30,31,1,1,1,0,0
Sharafuddin Ashraf,633362,9,1,31,1,3.44,35,2,0,0,0,0
Rashid Khan,793463,10,1,31,1,3.10,38,2,0,1,0,0
Jason Holder,391485,10,0,39,3,3.90,40,3,0,4,0,1
Keemo Paul,677081,8.4,1,29,2,3.34,36,2,0,4,0,1
Nikita Miller,52622,9,0,41,1,4.55,27,2,1,0,0,1
Carlos Brathwaite,457249,9,0,39,0,4.33,34,5,0,1,0,1
Ashley Nurse,315594,9,0,39,1,4.33,29,2,1,0,0,1
Rovman Powell,820351,2,0,6,0,3.00,6,0,0,0,0,1
