Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,10,1,51,1,5.09,33,4,1,0,0,0
Mustafizur Rahman,330902,10,0,93,2,9.30,23,10,2,3,1,0
Rubel Hossain,300619,9,0,64,1,7.11,23,7,2,0,1,0
Mohammad Saifuddin,629070,10,0,48,1,4.80,28,2,1,0,0,0
Mehidy Hasan Miraz,629063,9,0,43,1,4.77,19,0,1,1,0,0
Mahmudullah,56025,2,0,28,0,14.00,5,3,2,1,0,0
Tim Southee,232364,9.2,1,65,6,6.96,36,8,2,7,0,1
Trent Boult,277912,9,1,37,2,4.11,36,5,0,2,0,1
Colin de Grandhomme,55395,5,0,18,1,3.60,20,2,0,2,0,1
Lockie Ferguson,493773,10,0,50,0,5.00,35,6,0,3,0,1
Mitchell Santner,502714,10,2,46,0,4.59,30,3,1,0,0,1
James Neesham,355269,4,0,24,0,6.00,9,3,0,0,0,1
