Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Carl Mumba,672775,8,0,69,3,8.62,23,6,3,2,1,0
Charlton Tshuma,959823,6,1,48,0,8.00,20,6,2,1,0,0
Sikandar Raza,299572,7,0,64,0,9.14,15,4,4,1,1,0
Wesley Madhevere,938959,5,0,29,0,5.80,15,1,2,0,0,0
Donald Tiripano,392945,8,0,65,0,8.12,8,3,2,1,0,0
Sean Williams,55870,9,1,46,0,5.11,27,4,1,0,0,0
Mashrafe Mortaza,56007,6,0,47,1,7.83,14,7,0,1,0,1
Mohammad Saifuddin,629070,6.3,0,41,4,6.30,18,5,0,4,0,1
Mehidy Hasan Miraz,629063,8,0,47,0,5.87,20,4,1,1,0,1
Mustafizur Rahman,330902,6,0,32,1,5.33,22,2,2,0,0,1
Afif Hossain,935995,2,0,12,1,6.00,6,0,1,0,0,1
Taijul Islam,401057,9,0,38,2,4.22,25,1,1,0,0,1
