Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,10,1,47,0,4.70,33,4,1,2,0,0
Trent Boult,277912,10,0,64,2,6.40,30,8,1,3,0,0
Mitchell Santner,502714,10,0,54,2,5.40,27,7,0,0,0,0
Colin de Grandhomme,55395,4,0,20,0,5.00,8,1,0,0,0,0
Ish Sodhi,559066,10,0,63,2,6.30,30,2,5,1,0,0
Colin Munro,232359,6,0,31,1,5.16,19,1,2,0,0,0
David Willey,308251,6,1,26,1,4.33,24,4,0,0,0,1
Chris Woakes,247235,8.2,0,47,2,5.64,32,6,2,1,0,1
Tom Curran,550235,10,0,65,1,6.50,18,4,1,2,0,1
Ben Stokes,311158,8,0,43,2,5.37,22,5,0,2,0,1
Moeen Ali,8917,5,0,30,0,6.00,9,2,0,0,0,1
Adil Rashid,244497,10,0,55,1,5.50,22,1,2,1,0,1
Joe Root,303669,2,0,16,0,8.00,4,2,0,2,0,1
