Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Xavier Bartlett,1050545,1,1,0,0,0.00,6,0,0,0,0,0
Mark Steketee,555853,3,0,22,2,7.33,11,4,0,2,0,0
Ben Laughlin,315623,3,0,24,1,8.00,8,4,0,0,0,0
Mitchell Swepson,590326,4,0,28,2,7.00,6,1,1,0,0,0
Lewis Gregory,362201,1,0,13,0,13.00,0,2,0,0,1,0
Marnus Labuschagne,787987,4,0,32,1,8.00,10,1,2,0,0,0
Morne Morkel,46538,4,0,37,1,9.25,11,1,3,2,0,0
Adam Milne,450860,4,0,37,0,9.25,12,4,2,1,0,1
Daniel Sams,826901,4,0,32,1,8.00,11,5,0,0,0,1
Brendan Doggett,931603,3.1,0,34,1,10.73,6,2,2,0,1,1
Chris Green,787073,3,0,21,0,7.00,8,1,1,0,0,1
Tanveer Sangha,1170471,4,0,34,0,8.50,3,0,2,0,0,1
Ben Cutting,230371,1,0,4,0,4.00,2,0,0,0,0,1
