Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Samuel Badree,51433,4,0,22,2,5.50,12,3,0,0,0,0
Jason Holder,391485,4,0,26,0,6.50,9,1,1,0,0,0
Kesrick Williams,450075,4,0,21,1,5.25,10,1,0,1,0,0
Carlos Brathwaite,457249,3,0,15,1,5.00,6,1,0,0,0,0
Sunil Narine,230558,3,0,34,1,11.33,3,2,2,1,0,0
Marlon Samuels,52983,2,0,11,1,5.50,6,0,1,0,0,0
Imad Wasim,227758,3,0,20,0,6.66,10,0,2,1,0,1
Sohail Tanvir,43265,3,0,40,1,13.33,8,4,3,1,1,1
Hasan Ali,681305,2,0,20,0,10.00,3,2,1,0,0,1
Shadab Khan,922943,3.5,0,38,1,9.91,9,3,3,0,0,1
Wahab Riaz,43590,2,0,6,1,3.00,8,0,0,1,0,1
Shoaib Malik,42657,1,0,11,0,11.00,1,2,0,0,0,1
