Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ashok Dinda,227712,4,0,34,1,8.50,12,4,1,1,1,0
Thisara Perera,233514,1,0,9,0,9.00,3,2,0,0,0,0
Scott Boland,446548,4,0,31,2,7.75,8,3,1,0,0,0
Ravichandran Ashwin,26421,4,0,34,0,8.50,4,0,2,3,0,0
Rajat Bhatia,26907,4,0,22,2,5.50,6,0,0,2,0,0
Murugan Ashwin,528067,3,0,31,0,10.33,6,2,2,0,0,0
Jayant Yadav,447587,4,0,25,0,6.25,8,1,1,0,0,1
Carlos Brathwaite,457249,2,0,17,0,8.50,2,2,0,0,0,1
Mohammed Shami,481896,3.1,0,50,0,15.78,2,6,1,1,1,1
Amit Mishra,31107,4,0,28,1,7.00,8,1,1,1,2,1
Jean-Paul Duminy,44932,1,0,9,0,9.00,0,1,0,0,0,1
Imran Tahir,40618,4,0,26,2,6.50,10,0,2,1,0,1
Pawan Negi,530773,1,0,10,0,10.00,1,0,1,0,0,1
