Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nick Winter,501498,3,0,27,0,9.00,6,4,0,1,0,0
Johan Botha,44149,1,0,10,0,10.00,2,2,0,0,0,0
Scott Boland,446548,4,0,48,0,12.00,8,6,2,1,0,0
Nathan Ellis,826915,4,0,32,0,8.00,7,3,1,0,0,0
Sandeep Lamichhane,960361,4,0,23,1,5.75,11,2,0,0,0,0
D'Arcy Short,308798,4,0,26,3,6.50,10,0,1,1,0,0
Arjun Nair,901157,3,0,19,1,6.33,4,1,0,0,0,1
Adam Milne,450860,4,0,25,1,6.25,9,3,0,1,0,1
Nathan McAndrew,785323,4,0,25,2,6.25,14,2,1,2,1,1
Chris Green,787073,4,0,23,2,5.75,11,1,1,0,0,1
Tanveer Sangha,1170471,4,0,29,2,7.25,6,3,0,1,0,1
Ben Cutting,230371,1,0,5,0,5.00,1,0,0,0,0,1
