Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,10,0,82,1,8.19,17,8,1,6,0,0
Vishwa Fernando,465783,8,1,76,1,9.50,14,10,1,0,0,0
Angelo Mathews,49764,6,2,24,2,4.00,25,2,1,0,0,0
Malinda Pushpakumara,50205,9,0,65,0,7.22,16,5,2,0,0,0
Akila Dananjaya,574178,10,0,68,1,6.80,23,6,2,0,0,0
PWH de Silva,784379,2,0,19,0,9.50,2,3,0,0,0,0
Milinda Siriwardana,222354,5,0,36,0,7.20,10,5,0,0,0,0
Shardul Thakur,475281,7,0,26,1,3.71,28,3,0,2,0,1
Jasprit Bumrah,625383,7,0,32,2,4.57,29,4,0,1,0,1
Hardik Pandya,625371,8,0,50,2,6.25,26,4,2,4,0,1
Virat Kohli,253802,2,0,12,0,6.00,6,2,0,0,0,1
Kuldeep Yadav,559235,8.4,1,31,2,3.57,33,2,1,0,0,1
Axar Patel,554691,10,0,55,1,5.50,33,7,1,1,0,1
