Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,8,0,56,0,7.00,22,6,2,0,0,0
Mustafizur Rahman,330902,9,0,69,1,7.66,22,9,1,1,0,0
Shakib Al Hasan,56143,6,0,50,0,8.33,12,4,2,0,0,0
Rubel Hossain,300619,9,0,83,0,9.22,16,6,3,3,1,0
Mehidy Hasan Miraz,629063,10,0,59,0,5.90,22,3,1,1,0,0
Soumya Sarkar,436677,8,0,58,3,7.25,17,6,1,0,0,0
Mitchell Starc,311592,10,0,55,2,5.50,25,5,0,0,0,1
Pat Cummins,489889,10,1,65,0,6.50,28,6,1,3,0,1
Glenn Maxwell,325026,3,0,25,0,8.33,5,3,0,0,0,1
Nathan Coulter-Nile,261354,10,0,58,2,5.80,24,6,0,1,0,1
Marcus Stoinis,325012,8,0,54,2,6.75,13,5,0,0,0,1
Adam Zampa,379504,9,0,68,1,7.55,21,5,3,1,0,1
