Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Worrall,557298,4,0,21,1,5.25,12,2,0,0,0,0
Peter Siddle,7898,3.3,0,16,5,4.57,12,2,0,1,0,0
Wes Agar,959833,4,0,28,2,7.00,11,4,0,3,0,0
Matt Renshaw,722303,2,0,30,0,15.00,1,1,3,1,0,0
Rashid Khan,793463,4,0,27,1,6.75,8,1,1,0,0,0
Danny Briggs,310107,1,0,15,0,15.00,1,0,2,0,0,0
Matthew Short,605575,1,0,8,0,8.00,0,0,0,0,0,0
James Faulkner,270484,4,0,35,2,8.75,8,3,1,1,0,1
Scott Boland,446548,4,0,15,1,3.75,13,0,0,1,0,1
Riley Meredith,961713,4,0,32,0,8.00,12,3,1,1,0,1
Will Jacks,897549,1,0,13,0,13.00,1,1,1,0,0,1
Nathan Ellis,826915,3.4,0,36,2,9.81,6,2,2,2,0,1
D'Arcy Short,308798,2,0,14,0,7.00,2,0,0,0,0,1
