Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shaheen Shah Afridi,1072470,3,0,27,1,9.00,8,3,1,1,1,0
Salman Irshad,781705,2,0,33,0,16.50,3,3,2,1,0,0
David Wiese,221140,2,0,16,2,8.00,7,2,1,0,0,0
Maaz Khan,1161605,2,0,31,0,15.50,2,0,4,0,0,0
Dilbar Hussain,1206623,3,0,24,4,8.00,7,0,2,0,0,0
Rahat Ali,323244,2,0,23,0,11.50,2,1,2,0,0,1
Hasan Ali,681305,2,0,22,0,11.00,3,4,0,0,0,1
Wahab Riaz,43590,3,0,33,1,11.00,6,6,0,1,1,1
Lewis Gregory,362201,3,0,25,4,8.33,7,1,2,0,0,1
Mohammad Amir Khan,1206240,2,0,11,1,5.50,6,0,1,0,0,1
