Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,3,0,31,0,10.33,5,3,1,1,0,0
Johan Botha,44149,3,0,29,0,9.66,5,1,2,0,0,0
Jofra Archer,669855,4,0,25,3,6.25,10,0,1,1,0,0
Clive Rose,288285,2,0,19,0,9.50,3,0,2,0,0,0
Riley Meredith,961713,4,0,25,0,6.25,11,3,0,2,0,0
D'Arcy Short,308798,4,0,23,2,5.75,11,1,1,0,0,0
Glenn Maxwell,325026,2,0,15,0,7.50,2,1,0,1,0,1
Scott Boland,446548,2.4,0,23,1,8.62,6,2,1,1,0,1
Jackson Coleman,393055,2,0,14,0,7.00,7,1,1,1,0,1
Dwayne Bravo,51439,3,0,38,0,12.66,3,5,1,3,0,1
Sandeep Lamichhane,960361,4,0,24,3,6.00,9,1,1,0,0,1
Adam Zampa,379504,4,0,32,0,8.00,3,2,0,0,0,1
Marcus Stoinis,325012,1,0,9,0,9.00,2,1,0,0,0,1
