Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Suranga Lakmal,49619,10,0,71,3,7.10,27,9,1,4,0,0
Lahiru Kumara,784375,7,0,60,0,8.57,20,6,3,0,1,0
Lahiru Madushanka,428366,8,0,70,2,8.75,12,6,3,0,0,0
Dhananjaya de Silva,465793,4,0,24,0,6.00,7,2,0,0,0,0
Sachith Pathirana,212756,6,1,43,0,7.16,13,5,1,0,0,0
Jeffrey Vandersay,370040,10,0,61,1,6.10,15,3,0,1,0,0
Asela Gunaratne,360456,5,0,46,0,9.19,7,5,1,1,0,0
Kagiso Rabada,550215,10,0,55,0,5.50,35,4,2,5,0,1
Chris Morris,439952,10,1,31,4,3.10,39,1,0,1,0,1
Wayne Parnell,265564,7,0,51,2,7.28,19,5,2,1,0,1
Imran Tahir,40618,10,0,57,1,5.70,36,8,1,2,0,1
Jean-Paul Duminy,44932,5,0,28,0,5.60,15,3,0,0,0,1
Andile Phehlukwayo,540316,7,1,44,0,6.28,21,5,1,2,0,1
Farhaan Behardien,44410,1,0,17,0,17.00,1,4,0,0,0,1
