Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shafiul Islam,288305,4,0,36,2,9.00,9,5,1,0,0,0
Al-Amin Hossain,511532,4,0,27,0,6.75,10,1,2,0,0,0
Mustafizur Rahman,330902,2,0,15,0,7.50,4,2,0,0,0,0
Aminul Islam,926597,3,0,22,2,7.33,6,0,2,0,0,0
Soumya Sarkar,436677,2,0,16,0,8.00,3,2,0,0,0,0
Afif Hossain,935995,3,0,11,1,3.66,10,1,0,0,0,0
Mosaddek Hossain,550133,1,0,8,0,8.00,1,1,0,0,0,0
Mahmudullah,56025,1,0,10,0,10.00,2,0,1,1,0,0
Deepak Chahar,447261,3,0,24,1,8.00,8,2,1,1,0,1
Washington Sundar,719715,4,0,25,0,6.25,9,1,1,0,0,1
Khaleel Ahmed,942645,4,0,37,1,9.25,9,5,1,1,0,1
Yuzvendra Chahal,430246,4,0,24,1,6.00,11,3,0,0,0,1
Krunal Pandya,471342,4,0,32,0,8.00,6,2,1,1,0,1
Shivam Dube,714451,0.3,0,9,0,18.00,1,0,1,1,0,1
