Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Behrendorff,272477,4,0,49,1,12.25,10,6,3,1,0,0
Lasith Malinga,49758,4,0,31,4,7.75,8,0,3,0,0,0
Jasprit Bumrah,625383,4,1,22,0,5.50,14,3,0,0,0,0
Hardik Pandya,625371,3,0,21,1,7.00,5,1,1,0,0,0
Rahul Chahar,1064812,4,0,31,0,7.75,9,2,2,0,0,0
Krunal Pandya,471342,1,0,10,0,10.00,1,0,1,0,0,0
Umesh Yadav,376116,2,0,25,0,12.50,6,4,1,1,0,1
Navdeep Saini,700167,3,0,34,0,11.33,5,3,2,1,0,1
Mohammed Siraj,940973,2,0,21,1,10.50,4,2,1,2,0,1
Yuzvendra Chahal,430246,4,0,27,2,6.75,13,3,1,0,0,1
Pawan Negi,530773,4,0,47,0,11.75,8,3,4,2,0,1
Moeen Ali,8917,4,0,18,2,4.50,12,0,1,0,0,1
