Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jhye Richardson,774223,4,1,23,1,5.75,13,4,0,0,0,0
Jason Behrendorff,272477,3,0,21,1,7.00,7,3,0,0,0,0
Andrew Tye,459508,4,0,24,0,6.00,12,3,0,0,0,0
Mitchell Marsh,272450,0.3,0,0,0,0.00,3,0,0,0,0,0
Ashton Turner,500268,0.3,0,3,0,6.00,0,0,0,0,0,0
Aaron Hardie,1124283,4,0,36,2,9.00,5,4,0,1,0,0
Fawad Ahmed,240609,4,0,24,1,6.00,14,1,2,1,0,0
Riley Meredith,961713,3.2,0,25,0,7.50,11,3,1,0,0,1
Scott Boland,446548,4,0,26,1,6.50,14,2,2,0,0,1
Sandeep Lamichhane,960361,3,0,23,0,7.66,5,3,0,0,0,1
D'Arcy Short,308798,2,0,22,0,11.00,4,3,1,0,0,1
Nathan Ellis,826915,3,0,22,0,7.33,5,1,1,1,0,1
Mitchell Owen,1213979,1,0,18,0,18.00,1,1,2,0,0,1
