Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Riley Meredith,961713,4,0,40,0,10.00,8,4,2,1,0,0
Scott Boland,446548,4,0,48,0,12.00,7,7,2,0,0,0
Nathan Ellis,826915,4,0,34,4,8.50,7,4,0,0,0,0
Will Jacks,897549,1,0,9,1,9.00,2,0,1,0,0,0
Sandeep Lamichhane,960361,4,0,27,2,6.75,7,1,1,0,0,0
D'Arcy Short,308798,3,0,18,1,6.00,6,0,1,0,0,0
Jhye Richardson,774223,4,0,33,4,8.25,15,4,2,1,0,1
Jason Behrendorff,272477,4,0,17,2,4.25,12,1,0,0,0,1
Ashton Turner,500268,2,0,23,0,11.50,3,3,1,0,0,1
Andrew Tye,459508,3,0,32,1,10.66,4,3,1,2,0,1
Fawad Ahmed,240609,4,0,29,0,7.25,6,0,2,1,0,1
Liam Livingstone,403902,1,0,9,1,9.00,2,0,1,0,0,1
Aaron Hardie,1124283,2,0,10,0,5.00,7,1,0,2,0,1
