Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Naveen-ul-Haq,793447,10,0,42,4,4.20,35,5,0,0,0,0
Mujeeb Ur Rahman,974109,10,0,46,3,4.59,33,3,1,1,0,0
Gulbadin Naib,352048,9,0,64,1,7.11,16,3,2,3,0,0
Mohammad Nabi,25913,10,0,43,0,4.30,36,5,0,1,0,0
Javed Ahmadi,308235,1,0,9,0,9.00,2,0,1,0,0,0
Rashid Khan,793463,10,1,49,1,4.90,27,4,0,1,0,0
Craig Young,364343,8,1,45,0,5.62,23,5,0,1,0,1
Simi Singh,1005257,8.2,0,44,1,5.28,30,4,2,1,0,1
Barry McCarthy,348059,7,0,59,1,8.42,19,6,3,1,0,1
Curtis Campher,595921,4,0,28,1,7.00,15,3,1,1,0,1
Andy McBrine,417381,10,0,48,0,4.80,32,3,1,0,0,1
Kevin O'Brien,24605,3,0,13,0,4.33,12,2,0,0,0,1
Gareth Delany,1099379,5,0,22,0,4.40,15,1,0,1,0,1
