Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,10,0,53,2,5.30,36,3,0,2,0,0
Junaid Khan,259551,10,3,40,3,4.00,41,6,0,2,0,0
Imad Wasim,227758,8,1,33,0,4.12,25,2,0,0,0,0
Faheem Ashraf,681117,6.2,0,37,2,5.84,15,1,0,2,1,0
Hasan Ali,681305,10,0,43,3,4.30,31,4,0,1,0,0
Mohammad Hafeez,41434,5,0,24,0,4.80,16,0,1,1,0,0
Lasith Malinga,49758,9.5,2,52,1,5.28,34,5,1,4,0,1
Suranga Lakmal,49619,10,0,48,1,4.80,35,6,0,2,0,1
Nuwan Pradeep,324358,10,0,60,3,6.00,30,5,1,3,0,1
Thisara Perera,233514,8,0,43,1,5.37,27,2,1,4,0,1
Asela Gunaratne,360456,5,0,19,0,3.80,17,2,0,0,0,1
Danushka Gunathilaka,345821,1,0,2,0,2.00,4,0,0,0,0,1
Dhananjaya de Silva,465793,1,0,3,0,3.00,3,0,0,0,0,1
