Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sandeep Sharma,438362,4,0,35,1,8.75,10,2,2,0,0,0
Ishant Sharma,236779,4,0,23,0,5.75,11,1,0,3,0,0
Mohit Sharma,537119,4,0,25,2,6.25,10,3,0,0,0,0
KC Cariappa,777537,4,0,38,1,9.50,5,3,1,1,0,0
Axar Patel,554691,4,0,33,2,8.25,7,2,1,1,0,0
Bhuvneshwar Kumar,326016,4,0,19,5,4.75,15,2,0,0,1,1
Barinder Sran,537126,2,0,29,0,14.50,4,3,2,1,0,1
Siddarth Kaul,326017,3.4,0,26,1,7.09,7,0,1,3,0,1
Mohammad Nabi,25913,4,0,28,1,7.00,11,2,1,0,0,1
Rashid Khan,793463,4,0,42,2,10.50,10,4,3,1,0,1
Moises Henriques,5961,2,0,6,1,3.00,7,0,0,0,0,1
