Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammed Shami,481896,10,2,44,2,4.40,38,4,1,2,0,0
Jasprit Bumrah,625383,10,0,60,2,6.00,35,10,0,1,0,0
Vijay Shankar,477021,3,0,22,0,7.33,10,4,0,2,0,0
Kuldeep Yadav,559235,10,0,46,2,4.59,30,3,1,0,0,0
Ravindra Jadeja,234675,10,0,33,0,3.30,34,2,0,0,0,0
Kedar Jadhav,290716,7,0,31,1,4.42,21,3,0,0,0,0
Jason Behrendorff,272477,10,0,46,0,4.59,39,8,0,0,0,1
Nathan Coulter-Nile,261354,9,2,46,2,5.11,36,5,2,0,0,1
Pat Cummins,489889,10,0,46,0,4.59,37,4,1,2,0,1
Adam Zampa,379504,10,0,49,2,4.90,33,6,0,1,0,1
Marcus Stoinis,325012,9.2,0,52,0,5.57,21,5,0,1,0,1
