Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Steve O'Keefe,7069,4,0,23,0,5.75,11,3,0,0,0,0
Jackson Bird,215152,4,0,22,2,5.50,10,2,0,1,0,0
Carlos Brathwaite,457249,4,0,18,4,4.50,10,1,0,0,0,0
Lloyd Pope,1076721,3,0,20,0,6.66,3,0,1,0,0,0
Dan Christian,4864,3,0,34,1,11.33,8,4,2,1,0,0
Jake Ball,414990,2,0,25,3,12.50,3,3,1,1,0,0
Xavier Bartlett,1050545,3,0,28,0,9.33,8,3,1,0,0,1
Jack Wildermuth,570854,4,0,26,2,6.50,11,4,0,0,0,1
Mujeeb Ur Rahman,974109,4,0,16,2,4.00,14,1,0,0,0,1
Mark Steketee,555853,4,0,40,1,10.00,7,0,4,1,0,1
Lewis Gregory,362201,2,0,24,0,12.00,1,4,0,0,0,1
James Bazley,709675,3,0,17,2,5.66,8,1,0,1,0,1
