Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell McClenaghan,319439,4,1,19,0,4.75,13,0,1,3,0,0
Krunal Pandya,471342,4,0,14,0,3.50,11,0,0,1,0,0
Lasith Malinga,49758,4,0,35,3,8.75,11,1,3,3,0,0
Jasprit Bumrah,625383,4,0,31,2,7.75,12,2,2,0,1,0
Rahul Chahar,1064812,1,0,12,0,12.00,4,0,2,0,0,0
Hardik Pandya,625371,3,0,20,2,6.66,9,0,2,0,0,0
Sandeep Warrier,592735,4,0,25,0,6.25,10,1,1,0,1,1
Harry Gurney,244639,3,0,20,0,6.66,7,2,0,1,0,1
Andre Russell,276298,2.1,0,34,0,15.69,3,3,3,0,0,1
Sunil Narine,230558,4,0,33,0,8.25,9,4,1,1,0,1
Prasidh Krishna,917159,3,0,22,1,7.33,8,4,0,0,0,1
