Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Adil Rashid,244497,4,1,39,1,9.75,8,4,2,0,0,0
Jofra Archer,669855,4,0,33,4,8.25,10,4,1,1,0,0
Mark Wood,351588,4,1,25,1,6.25,14,4,0,1,0,0
Chris Jordan,288992,4,0,41,0,10.25,6,4,2,1,0,0
Ben Stokes,311158,3,0,26,1,8.66,5,3,0,1,0,0
Sam Curran,662973,1,0,16,1,16.00,1,2,1,0,0,0
Bhuvneshwar Kumar,326016,4,1,30,1,7.50,12,3,1,1,0,1
Hardik Pandya,625371,4,0,16,2,4.00,13,1,0,0,0,1
Shardul Thakur,475281,4,0,42,3,10.50,9,4,2,2,0,1
Washington Sundar,719715,4,0,52,0,13.00,5,5,3,0,0,1
Rahul Chahar,1064812,4,0,35,2,8.75,7,2,2,1,0,1
