Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mujeeb Ur Rahman,974109,10,0,52,0,5.20,35,6,1,2,0,0
Dawlat Zadran,516561,9,1,73,2,8.11,28,6,4,1,0,0
Sayed Shirzad,524050,8,0,56,1,7.00,18,4,2,0,0,0
Gulbadin Naib,352048,3,0,18,0,6.00,10,1,1,0,0,0
Mohammad Nabi,25913,10,0,56,1,5.60,32,4,3,0,0,0
Rashid Khan,793463,10,0,52,1,5.20,31,4,1,2,0,0
Sheldon Cottrell,495551,7,0,43,0,6.14,21,4,1,3,0,1
Kemar Roach,230553,10,2,37,3,3.70,36,3,0,1,0,1
Oshane Thomas,914567,7,0,43,1,6.14,23,6,1,0,0,1
Jason Holder,391485,8,0,46,0,5.75,26,6,0,2,1,1
Fabian Allen,670013,3,0,26,0,8.66,5,4,0,0,0,1
Carlos Brathwaite,457249,9,0,63,4,7.00,22,3,3,3,1,1
Chris Gayle,51880,6,0,28,1,4.66,16,1,0,1,0,1
