Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,8,0,40,1,5.00,22,2,1,0,0,0
Jasprit Bumrah,625383,10,2,51,2,5.09,32,7,0,0,0,0
Hardik Pandya,625371,2,0,14,1,7.00,5,2,0,0,0,0
Kuldeep Yadav,559235,10,1,48,0,4.80,27,4,0,0,0,0
Kedar Jadhav,290716,10,0,48,1,4.80,27,2,1,2,0,0
Axar Patel,554691,10,0,38,3,3.80,35,3,0,1,0,0
Pat Cummins,489889,7,1,29,0,4.14,27,4,0,0,0,1
Nathan Coulter-Nile,261354,9,0,42,1,4.66,34,4,2,0,0,1
Marcus Stoinis,325012,4,0,20,0,5.00,12,2,0,0,0,1
James Faulkner,270484,5.5,0,37,0,6.34,17,4,1,1,0,1
Adam Zampa,379504,8,0,59,2,7.37,15,7,0,0,0,1
Travis Head,530011,6,0,38,0,6.33,14,1,2,0,0,1
Aaron Finch,5334,3,0,17,0,5.66,5,1,0,0,0,1
