Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Trent Boult,277912,10,0,37,0,3.70,35,2,0,0,0,0
Lockie Ferguson,493773,9,0,60,2,6.66,22,5,1,0,0,0
James Neesham,355269,7,0,44,0,6.28,21,5,1,0,0,0
Mitchell Santner,502714,10,0,34,2,3.40,38,1,0,0,1,0
Colin de Grandhomme,55395,6,0,29,0,4.83,16,2,0,0,1,0
Ish Sodhi,559066,8,0,51,3,6.37,17,2,2,0,0,0
Mitchell Starc,311592,7,0,33,0,4.71,24,4,0,1,0,1
Josh Hazlewood,288284,10,0,37,2,3.70,40,2,0,2,0,1
Pat Cummins,489889,8,2,25,3,3.12,33,3,0,0,0,1
Mitchell Marsh,272450,7,0,29,3,4.14,20,2,0,0,0,1
Adam Zampa,379504,8,0,50,2,6.25,20,3,1,1,0,1
Steven Smith,267192,1,0,8,0,8.00,3,0,1,0,0,1
