Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,10,1,47,3,4.70,33,5,0,1,0,0
Hasan Ali,681305,9,0,84,1,9.33,20,8,3,1,0,0
Wahab Riaz,43590,10,0,71,1,7.10,20,7,0,5,0,0
Imad Wasim,227758,10,0,49,0,4.90,23,2,0,2,0,0
Shadab Khan,922943,9,0,61,0,6.77,19,5,1,0,0,0
Shoaib Malik,42657,1,0,11,0,11.00,0,0,1,0,0,0
Mohammad Hafeez,41434,1,0,11,0,11.00,3,1,1,0,0,0
Bhuvneshwar Kumar,326016,2.4,0,8,0,3.00,12,1,0,1,0,1
Jasprit Bumrah,625383,8,0,52,0,6.50,24,8,0,0,1,1
Vijay Shankar,477021,5.2,0,22,2,4.12,19,2,0,2,0,1
Hardik Pandya,625371,8,0,44,2,5.50,21,5,0,1,0,1
Kuldeep Yadav,559235,9,1,32,2,3.55,28,1,0,0,0,1
Yuzvendra Chahal,430246,7,0,53,0,7.57,13,1,3,2,0,1
