Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Fakhar Zaman,512191,2,0,10,1,5.00,5,1,0,0,0,0
Sohail Khan,317252,4,0,23,2,5.75,14,1,1,3,0,0
Sunil Narine,230558,4,0,10,0,2.50,15,0,0,0,0,0
Mustafizur Rahman,330902,4,0,39,1,9.75,4,2,2,0,0,0
Yasir Shah,43685,4,0,20,3,5.00,12,1,1,0,0,0
Salman Irshad,781705,2,0,19,1,9.50,3,3,0,0,0,0
Samit Patel,18632,4,0,17,3,4.25,15,2,0,0,0,1
Jean-Paul Duminy,44932,3,0,17,0,5.66,9,1,0,2,0,1
Mohammad Sami,41324,3.4,0,21,3,5.72,15,3,1,0,0,1
Shadab Khan,922943,4,0,29,1,7.25,12,2,2,0,0,1
Andre Russell,276298,4,0,22,1,5.50,12,3,0,0,0,1
Faheem Ashraf,681117,1,0,10,1,10.00,1,0,1,0,0,1
