Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shahbaz Nadeem,31872,4,0,30,0,7.50,8,2,1,0,0,0
Mohammed Shami,481896,3,0,34,1,11.33,5,4,1,1,0,0
Chris Morris,439952,4,0,30,2,7.50,9,2,1,1,0,0
Zaheer Khan,30102,3,0,25,1,8.33,5,3,0,0,0,0
Carlos Brathwaite,457249,2,0,20,0,10.00,1,1,1,0,0,0
Amit Mishra,31107,4,0,37,0,9.25,6,3,1,1,0,0
Sandeep Sharma,438362,4,0,36,1,9.00,8,2,2,0,0,1
Mohit Sharma,537119,4,0,21,0,5.25,12,2,0,0,0,1
KC Cariappa,777537,4,0,37,1,9.25,7,3,1,1,0,1
Marcus Stoinis,325012,4,0,40,3,10.00,8,5,1,1,0,1
Axar Patel,554691,4,0,32,0,8.00,5,1,1,0,0,1
