Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kasun Rajitha,499594,3,0,27,1,9.00,6,5,0,0,0,0
Dhananjaya de Silva,465793,4,0,22,2,5.50,11,1,1,0,1,0
Akila Dananjaya,574178,4,0,15,2,3.75,15,0,1,1,0,0
Lakshan Sandakan,429738,4,1,19,3,4.75,14,3,0,0,0,0
Isuru Udana,328026,1.4,0,9,1,5.40,4,1,0,0,0,0
Kagiso Rabada,550215,4,0,24,2,6.00,13,3,0,0,2,1
Lungi Ngidi,542023,3,0,25,0,8.33,9,3,1,0,0,1
Tabraiz Shamsi,379145,4,1,26,2,6.50,16,4,1,1,0,1
Junior Dala,545467,4,0,22,2,5.50,13,1,1,2,0,1
Jean-Paul Duminy,44932,1,0,2,1,2.00,4,0,0,0,0,1
