Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Matt Henry,506612,9.2,0,47,4,5.03,31,5,0,1,0,0
Trent Boult,277912,10,0,44,2,4.40,32,4,0,1,0,0
Lockie Ferguson,493773,10,0,40,1,4.00,35,3,0,5,0,0
Colin de Grandhomme,55395,8,0,39,1,4.87,25,4,0,1,0,0
James Neesham,355269,2,0,24,0,12.00,2,4,0,1,0,0
Mitchell Santner,502714,10,1,41,1,4.09,32,1,1,0,0,0
Mashrafe Mortaza,56007,5,0,32,0,6.40,16,5,0,0,1,1
Mehidy Hasan Miraz,629063,10,0,47,2,4.70,37,4,2,1,0,1
Mustafizur Rahman,330902,7.1,0,48,0,6.69,19,6,0,3,0,1
Shakib Al Hasan,56143,10,0,47,2,4.70,31,2,1,1,0,1
Mohammad Saifuddin,629070,7,0,41,2,5.85,19,4,0,3,0,1
Mosaddek Hossain,550133,8,0,33,2,4.12,27,3,0,1,0,1
