Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,25,2,6.25,11,1,0,1,0,0
Benjamin Manenti,1065115,4,0,28,2,7.00,11,1,2,1,0,0
Tom Curran,550235,4,0,30,2,7.50,11,3,0,1,0,0
Sean Abbott,398666,4,0,20,3,5.00,8,0,0,0,0,0
Hayden Kerr,1163855,2,0,13,0,6.50,3,1,0,0,0,0
Lloyd Pope,1076721,1,0,8,0,8.00,1,1,0,0,0,0
Moises Henriques,5961,1,0,5,0,5.00,1,0,0,0,0,0
James Faulkner,270484,2.5,0,11,2,3.88,8,0,0,1,0,1
Clive Rose,288285,1,0,15,0,15.00,2,0,2,0,0,1
Simon Milenko,326639,4,0,29,2,7.25,9,0,2,0,0,1
Riley Meredith,961713,4,0,10,1,2.50,15,0,0,1,0,1
Nathan Ellis,826915,3,0,22,0,7.33,3,1,0,0,0,1
Qais Ahmad,914171,4,0,12,4,3.00,16,0,0,1,0,1
