Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Irfan,429981,3,0,25,0,8.33,5,3,0,1,0,0
Chris Green,787073,4,0,32,3,8.00,8,0,2,2,0,0
Junaid Khan,259551,4,0,40,1,10.00,5,5,1,0,0,0
Shahid Afridi,42639,3,0,25,0,8.33,7,3,1,0,0,0
Andre Russell,276298,3,0,25,1,8.33,3,2,0,0,0,0
Mohammad Ilyas,1159371,3,0,33,0,11.00,3,0,3,1,0,0
Imad Wasim,227758,4,0,22,0,5.50,8,2,0,0,0,1
Mohammad Amir,290948,4,0,25,4,6.25,12,1,1,4,0,1
Sohail Khan,317252,4,0,57,2,14.25,6,8,2,1,0,1
Umer Khan,1072473,2,0,9,1,4.50,6,1,0,0,0,1
Usman Shinwari,697279,4,0,26,1,6.50,7,2,0,0,0,1
Ravi Bopara,10582,2,0,33,0,16.50,1,5,1,0,0,1
