Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Muhammad Musa,1072472,4,0,24,1,6.00,9,3,0,0,0,0
Akif Javed,1203669,4,0,35,1,8.75,8,3,2,0,0,0
Faheem Ashraf,681117,4,0,34,2,8.50,7,3,1,2,0,0
Shadab Khan,922943,3,0,29,0,9.66,6,4,1,0,0,0
Amad Butt,717373,4,0,27,4,6.75,8,3,0,0,0,0
Hussain Talat,628240,1,0,10,0,10.00,1,0,1,0,0,0
Sohail Tanvir,43265,2,0,16,0,8.00,6,1,1,2,0,1
Imran Tahir,40618,4,0,44,0,11.00,4,3,3,0,0,1
Mohammad Irfan,429981,4,0,43,0,10.75,7,8,0,1,0,1
Mohammad Ilyas,1159371,2.4,0,17,1,6.37,6,0,1,1,0,1
Shahid Afridi,42639,3,0,25,1,8.33,5,2,1,0,0,1
Moeen Ali,8917,1,0,19,0,19.00,1,3,1,0,0,1
