Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jofra Archer,669855,4,0,23,3,5.75,15,3,1,0,0,0
Rahat Ali,323244,4,0,26,1,6.50,11,2,1,0,0,0
Shane Watson,8180,4,0,35,1,8.75,15,3,3,1,0,0
Mohammad Nawaz,348148,4,1,4,2,1.00,20,0,0,0,0,0
Hassan Khan,959789,4,0,28,1,7.00,6,0,2,0,0,0
Raza Hasan,343548,2,0,19,0,9.50,7,1,2,0,0,1
Shaheen Shah Afridi,1072470,2,0,12,0,6.00,6,1,0,1,1,1
Yasir Shah,43685,4,0,38,0,9.50,10,1,4,0,0,1
Sunil Narine,230558,4,0,40,1,10.00,8,4,2,0,0,1
Mustafizur Rahman,330902,2,0,10,0,5.00,6,1,0,0,0,1
