Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Hasan Ali,681305,4,0,16,1,4.00,12,1,0,0,0,0
Faheem Ashraf,681117,3,0,27,1,9.00,8,2,2,1,0,0
Mohammad Wasim,1185538,4,0,29,3,7.25,9,4,0,0,0,0
Lewis Gregory,362201,4,0,31,2,7.75,8,3,1,0,0,0
Zafar Gohar,348154,1,0,13,0,13.00,1,1,1,0,0,0
Shadab Khan,922943,4,0,33,1,8.25,11,2,2,0,0,0
Sohail Tanvir,43265,4,0,38,0,9.50,8,5,1,1,0,1
Sohaibullah,1062813,3,0,26,0,8.66,5,4,0,1,0,1
Mohammad Umar,1158099,3,0,34,1,11.33,5,2,3,0,0,1
Carlos Brathwaite,457249,4,0,23,2,5.75,12,3,0,1,0,1
Shahid Afridi,42639,4,0,24,2,6.00,13,1,1,1,0,1
Khushdil Shah,716733,1,0,4,1,4.00,2,0,0,0,0,1
