Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Benjamin Manenti,1065115,4,0,26,1,6.50,11,3,0,0,0,0
Ben Dwarshuis,679567,4,0,38,3,9.50,13,5,2,2,0,0
Gurinder Sandhu,499660,2,0,20,0,10.00,3,2,1,0,0,0
Carlos Brathwaite,457249,2,0,16,0,8.00,4,2,0,0,0,0
Steve O'Keefe,7069,4,0,40,1,10.00,6,5,1,0,0,0
Dan Christian,4864,4,0,36,3,9.00,7,2,1,2,0,0
James Faulkner,270484,4,0,22,2,5.50,11,3,0,0,0,1
Johan Botha,44149,2,0,18,0,9.00,3,3,0,0,0,1
Riley Meredith,961713,4,0,29,2,7.25,7,1,1,3,0,1
Nathan Ellis,826915,4,0,37,1,9.25,6,3,1,1,0,1
D'Arcy Short,308798,2,0,15,0,7.50,3,2,0,0,0,1
Scott Boland,446548,4,0,39,1,9.75,7,5,1,1,0,1
