Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,3,0,21,0,7.00,12,1,1,4,0,0
Carlos Brathwaite,457249,4,0,31,1,7.75,9,3,1,0,0,0
Nathan Lyon,272279,4,0,24,1,6.00,12,0,2,0,0,0
Sean Abbott,398666,3,0,25,1,8.33,5,1,1,1,0,0
Johan Botha,44149,3,0,22,0,7.33,4,0,1,0,0,0
Moises Henriques,5961,3,0,25,2,8.33,8,2,1,0,0,0
Gurinder Sandhu,499660,2,0,26,0,13.00,6,3,2,1,0,1
Mitchell McClenaghan,319439,4,0,34,0,8.50,9,4,1,0,0,1
Chris Green,787073,4,0,22,0,5.50,8,0,0,0,0,1
Shane Watson,8180,2,0,26,0,13.00,1,1,2,0,0,1
Fawad Ahmed,240609,4,0,22,1,5.50,8,1,0,0,0,1
Arjun Nair,901157,4,0,26,1,6.50,7,0,1,0,0,1
