Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammed Shami,481896,4,0,41,0,10.25,6,4,2,1,0,0
Ravichandran Ashwin,26421,4,0,23,3,5.75,10,1,1,1,0,0
Sam Curran,662973,4,0,35,0,8.75,6,3,1,1,0,0
Andrew Tye,459508,4,0,38,0,9.50,7,3,2,1,0,0
Murugan Ashwin,528067,4,0,23,0,5.75,8,0,1,1,0,0
Deepak Chahar,447261,4,0,40,1,10.00,8,4,1,1,2,1
Harbhajan Singh,29264,4,1,17,2,4.25,10,0,0,0,0,1
Scott Kuggeleijn,539548,4,0,37,2,9.25,7,2,2,1,0,1
Ravindra Jadeja,234675,4,0,24,0,6.00,7,2,0,0,0,1
Imran Tahir,40618,4,0,20,0,5.00,7,1,0,0,0,1
