Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,10,2,30,5,3.00,37,1,0,1,0,0
Shaheen Shah Afridi,1072470,10,0,70,2,7.00,28,7,1,1,1,0
Hasan Ali,681305,10,0,67,1,6.70,28,9,0,3,1,0
Wahab Riaz,43590,8,0,44,1,5.50,23,5,0,1,0,0
Mohammad Hafeez,41434,7,0,60,1,8.57,14,4,4,0,0,0
Shoaib Malik,42657,4,0,26,0,6.50,11,1,1,0,1,0
Pat Cummins,489889,10,0,33,3,3.30,41,4,0,0,1,1
Mitchell Starc,311592,9,1,43,2,4.77,32,6,0,2,0,1
Kane Richardson,272262,8.4,0,62,2,7.15,22,6,2,2,0,1
Nathan Coulter-Nile,261354,9,0,53,1,5.88,23,2,2,2,0,1
Glenn Maxwell,325026,7,0,58,0,8.28,13,4,3,1,0,1
Aaron Finch,5334,2,0,13,1,6.50,4,1,0,1,0,1
