Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Wahab Riaz,43590,4,0,17,4,4.25,14,2,0,0,0,0
Mujeeb Ur Rahman,974109,4,0,28,1,7.00,11,2,1,0,0,0
Mohammad Imran,1234111,3,0,28,0,9.33,3,2,1,1,0,0
Saqib Mahmood,643885,2.1,0,12,3,5.53,5,1,0,0,0,0
Umaid Asif,429122,4,0,31,1,7.75,8,2,1,0,0,0
Hasan Ali,681305,4,0,14,2,3.50,17,2,0,1,0,1
Mohammad Wasim,1185538,3,0,26,1,8.66,7,1,2,1,0,1
Faheem Ashraf,681117,2,0,14,0,7.00,4,2,0,0,0,1
Fawad Ahmed,240609,4,0,40,1,10.00,6,2,3,0,0,1
Shadab Khan,922943,4,0,23,0,5.75,12,1,1,0,0,1
Iftikhar Ahmed,480603,0.1,0,5,0,30.00,0,0,0,0,0,1
