Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dunk,388678,2,0,18,0,9.00,3,1,1,0,0,0
Jackson Bird,215152,4,0,27,0,6.75,10,2,0,2,1,0
Liam Plunkett,19264,4,0,44,0,11.00,5,2,2,2,0,0
Liam Bowe,1076852,3,0,38,1,12.66,5,2,3,0,1,0
Tom O'Connell,1159591,2,0,17,1,8.50,4,0,1,0,0,0
Dwayne Bravo,51439,4,0,32,0,8.00,6,2,0,0,0,0
Evan Gulbis,381183,1,0,1,0,1.00,5,0,0,0,0,0
James Faulkner,270484,3,0,25,0,8.33,4,3,0,0,0,1
Johan Botha,44149,4,0,21,2,5.25,8,1,0,0,0,1
Jofra Archer,669855,3.1,0,23,2,7.26,9,2,1,1,0,1
Riley Meredith,961713,4,0,21,4,5.25,13,3,0,0,0,1
D'Arcy Short,308798,2,0,16,1,8.00,1,1,0,0,0,1
Clive Rose,288285,1,0,18,0,18.00,1,1,2,0,0,1
