Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,10,0,59,1,5.90,29,6,1,1,0,0
Jofra Archer,669855,10,0,57,3,5.70,36,4,2,3,0,0
Mark Wood,351588,10,0,54,3,5.40,28,5,0,1,0,0
Moeen Ali,8917,10,0,59,0,5.90,25,6,0,0,0,0
Adil Rashid,244497,10,0,55,2,5.50,23,2,2,0,0,0
Mitchell Starc,311592,10,0,47,0,4.70,36,4,1,1,0,1
Josh Hazlewood,288284,10,3,26,3,2.60,45,1,1,1,0,1
Pat Cummins,489889,10,0,74,1,7.40,28,8,2,1,0,1
Adam Zampa,379504,10,0,55,4,5.50,32,4,2,1,0,1
Mitchell Marsh,272450,5,1,29,1,5.80,15,2,1,0,0,1
Glenn Maxwell,325026,3,0,19,0,6.33,4,1,0,1,0,1
Marcus Stoinis,325012,2,0,15,0,7.50,4,1,0,0,1,1
