Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nathan Coulter-Nile,261354,4,0,42,0,10.50,7,4,2,0,0,0
Billy Stanlake,533042,4,0,21,3,5.25,13,3,0,1,0,0
Andrew Tye,459508,4,0,24,3,6.00,8,1,0,0,0,0
Ashton Agar,505120,2,0,19,0,9.50,2,1,1,0,0,0
Adam Zampa,379504,4,0,32,1,8.00,5,2,1,0,0,0
D'Arcy Short,308798,2,0,13,1,6.50,3,1,0,0,0,0
Imad Wasim,227758,4,0,20,3,5.00,12,2,0,0,0,1
Faheem Ashraf,681117,3,1,10,2,3.33,13,1,0,0,0,1
Hasan Ali,681305,3,0,16,1,5.33,11,3,0,0,0,1
Shaheen Shah Afridi,1072470,3,0,23,2,7.66,9,4,0,0,0,1
Shadab Khan,922943,3.5,0,16,1,4.17,13,2,0,0,0,1
