Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shaheen Shah Afridi,1072470,4,0,23,2,5.75,14,4,0,0,0,0
Mohammad Hafeez,41434,4,0,22,1,5.50,6,1,0,0,0,0
Dilbar Hussain,1206623,3,0,37,0,12.33,2,5,1,0,1,0
Samit Patel,18632,1,0,13,0,13.00,1,2,0,1,0,0
Haris Rauf,1161606,3,0,50,0,16.66,1,2,5,2,0,0
Raja Farzan,884527,2,0,11,0,5.50,5,1,0,0,0,0
David Wiese,221140,3,0,24,2,8.00,5,1,1,1,0,0
Junaid Khan,259551,4,0,36,0,9.00,7,6,0,1,0,1
Ali Shafiq,1012853,2.5,0,40,0,14.11,5,5,2,0,0,1
Bilawal Bhatti,343305,3,0,41,0,13.66,4,5,2,1,0,1
Moeen Ali,8917,1,0,17,0,17.00,2,1,2,0,0,1
Ravi Bopara,10582,2,0,17,0,8.50,6,2,1,0,0,1
Usman Qadir,348152,4,0,24,1,6.00,12,2,1,0,0,1
Khushdil Shah,716733,2,0,16,0,8.00,6,0,2,0,0,1
