Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,45,0,11.25,8,5,1,4,0,0
Umesh Yadav,376116,4,0,21,2,5.25,12,3,0,0,0,0
Yuzvendra Chahal,430246,4,0,34,0,8.50,7,3,1,1,0,0
Hardik Pandya,625371,4,0,33,1,8.25,10,4,1,0,0,0
Kuldeep Yadav,559235,4,0,24,5,6.00,13,1,1,0,0,0
David Willey,308251,4,0,30,1,7.50,7,3,0,2,0,1
Chris Jordan,288992,4,0,27,0,6.75,11,2,1,0,0,1
Liam Plunkett,19264,4,0,42,0,10.50,9,5,2,2,0,1
Adil Rashid,244497,4,0,25,1,6.25,10,2,1,0,0,1
Moeen Ali,8917,2.2,0,37,0,15.85,0,2,3,0,0,1
