Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,0,28,1,7.00,6,3,0,0,0,0
Kane Richardson,272262,4,0,40,1,10.00,10,2,3,3,0,0
Peter Hatzoglou,1191384,4,0,43,3,10.75,7,3,3,0,0,0
Noor Ahmad,1182529,4,0,35,0,8.75,7,2,2,1,0,0
Jack Prestwidge,977451,3,0,20,2,6.66,6,2,0,2,0,0
Mohammad Nabi,25913,1,0,9,0,9.00,1,1,0,0,0,0
Harry Conway,555855,3,0,23,0,7.66,8,3,0,0,0,1
Peter Siddle,7898,4,0,38,0,9.50,8,4,1,1,0,1
Wes Agar,959833,3.5,0,33,1,8.60,11,2,2,2,0,1
Matt Renshaw,722303,1,0,8,0,8.00,1,1,0,0,0,1
Danny Briggs,310107,4,0,37,1,9.25,7,4,1,0,0,1
Rashid Khan,793463,4,0,24,2,6.00,10,1,1,0,0,1
