Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,8,1,36,1,4.50,32,5,0,2,0,0
Beuran Hendricks,379927,5,1,25,0,5.00,21,5,0,1,0,0
Andile Phehlukwayo,540316,8,1,18,2,2.25,36,1,0,0,0,0
Chris Morris,439952,6.1,2,13,3,2.10,30,1,0,0,0,0
Imran Tahir,40618,7,0,29,4,4.14,24,3,0,0,0,0
Aftab Alam,440963,5,1,16,0,3.20,23,2,0,2,0,1
Hamid Hassan,311427,4,1,11,0,2.75,16,1,0,0,0,1
Rashid Khan,793463,7,0,45,0,6.42,21,6,0,1,0,1
Gulbadin Naib,352048,6,0,29,1,4.83,18,3,0,0,0,1
Mohammad Nabi,25913,6.4,0,29,0,4.34,23,2,1,1,0,1
