Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jhye Richardson,774223,4,0,44,1,11.00,8,5,2,1,0,0
David Willey,308251,4,0,40,2,10.00,11,4,2,3,0,0
Andrew Tye,459508,4,0,47,1,11.75,7,5,3,0,0,0
Ashton Agar,505120,4,0,22,1,5.50,7,0,0,1,0,0
Joel Paris,501012,4,0,36,1,9.00,8,1,3,1,0,0
Joe Burns,326632,1,0,4,0,4.00,4,0,0,2,0,1
Yasir Shah,43685,4,0,27,1,6.75,6,1,1,0,0,1
Mark Steketee,555853,4,0,28,3,7.00,11,3,0,0,0,1
Brendan Doggett,931603,4,0,35,5,8.75,9,5,0,1,1,1
Mitchell Swepson,590326,4,0,34,1,8.50,5,0,2,0,0,1
Ben Cutting,230371,2,0,14,0,7.00,3,0,0,2,0,1
