Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,6,0,33,0,5.50,19,4,0,3,0,0
Hardik Pandya,625371,6,0,35,0,5.83,18,4,0,3,0,0
Jasprit Bumrah,625383,6.2,0,22,2,3.47,25,1,0,2,0,0
Yuzvendra Chahal,430246,10,0,60,2,6.00,27,5,1,1,0,0
Kedar Jadhav,290716,5,0,26,2,5.20,15,3,0,1,0,0
Axar Patel,554691,10,0,34,3,3.40,35,1,1,0,0,0
Lasith Malinga,49758,8,0,52,0,6.50,21,5,1,1,0,1
Vishwa Fernando,465783,6,0,43,0,7.16,19,7,0,1,0,1
Angelo Mathews,49764,2,0,9,0,4.50,6,1,0,0,0,1
Thisara Perera,233514,2,0,18,0,9.00,6,4,0,0,0,1
Lakshan Sandakan,429738,6,0,63,0,10.50,10,7,3,0,0,1
PWH de Silva,784379,4.5,0,35,0,7.24,13,6,0,0,0,1
