Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Junaid Khan,259551,9,1,19,4,2.11,41,1,0,1,0,0
Shaheen Shah Afridi,1072470,10,1,47,2,4.70,31,5,0,0,0,0
Hasan Ali,681305,9.5,0,60,2,6.10,24,5,1,0,0,0
Mohammad Nawaz,348148,8,0,39,0,4.87,21,2,0,0,0,0
Shoaib Malik,42657,2,0,14,0,7.00,3,1,0,0,0,0
Shadab Khan,922943,10,0,52,1,5.20,26,3,0,0,0,0
Mehidy Hasan Miraz,629063,10,1,28,2,2.80,33,0,0,0,0,1
Mustafizur Rahman,330902,10,2,43,4,4.30,36,5,0,2,0,1
Mashrafe Mortaza,56007,7,1,33,0,4.71,24,1,1,0,1,1
Rubel Hossain,300619,8,0,38,1,4.75,23,1,1,2,0,1
Mahmudullah,56025,10,0,38,1,3.80,32,2,0,1,0,1
Soumya Sarkar,436677,5,0,19,1,3.80,16,1,0,0,0,1
