Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jaydev Unadkat,390484,4,1,28,2,7.00,15,3,2,0,0,0
Ben Stokes,311158,4,0,24,1,6.00,10,3,0,0,0,0
Washington Sundar,719715,2,0,18,2,9.00,6,2,1,0,0,0
Shardul Thakur,475281,3,0,21,0,7.00,6,3,0,0,0,0
Imran Tahir,40618,4,0,36,1,9.00,6,1,3,0,0,0
Dan Christian,4864,3,0,23,1,7.66,6,2,1,0,0,0
Nathan Coulter-Nile,261354,3,0,41,0,13.66,8,6,2,2,0,1
Umesh Yadav,376116,4,0,23,1,5.75,12,2,1,0,0,1
Chris Woakes,247235,4,0,18,3,4.50,14,1,1,0,0,1
Sunil Narine,230558,4,0,28,1,7.00,9,4,0,0,0,1
Kuldeep Yadav,559235,4,0,35,1,8.75,10,0,4,0,0,1
Colin de Grandhomme,55395,0.2,0,7,0,21.00,0,0,1,0,0,1
