Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,32,2,8.00,10,4,1,0,0,0
Ashish Nehra,31820,2.5,0,35,0,12.35,3,5,1,0,0,0
Mustafizur Rahman,330902,4,0,32,1,8.00,9,5,0,0,0,0
Ben Cutting,230371,1.1,0,11,0,9.42,2,2,0,0,0,0
Karn Sharma,30288,4,0,26,0,6.50,7,2,0,0,0,0
Moises Henriques,5961,3,0,29,1,9.66,4,3,1,0,0,0
Yuvraj Singh,36084,1,0,11,0,11.00,1,2,0,0,0,0
Sandeep Sharma,438362,4,0,35,1,8.75,7,2,2,0,0,1
Murali Vijay,237095,1,0,8,0,8.00,2,1,0,1,0,1
Mohit Sharma,537119,3.4,0,40,0,10.90,4,2,3,1,0,1
Anureet Singh,376324,3,0,28,0,9.33,7,4,0,0,2,1
Marcus Stoinis,325012,3,0,28,0,9.33,5,3,1,1,0,1
Glenn Maxwell,325026,1,0,11,0,11.00,2,2,0,0,0,1
Axar Patel,554691,4,0,26,1,6.50,10,1,1,0,0,1
