Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Khaleel Ahmed,942645,10,1,45,1,4.50,38,3,2,1,0,0
Deepak Chahar,447261,4,0,37,1,9.25,12,3,2,2,1,0
Siddarth Kaul,326017,9,0,58,0,6.44,26,4,3,1,0,0
Ravindra Jadeja,234675,10,1,46,3,4.59,38,3,2,1,0,0
Kuldeep Yadav,559235,10,0,38,2,3.80,39,2,1,0,0,0
Kedar Jadhav,290716,7,0,27,1,3.85,27,2,1,0,0,0
Aftab Alam,440963,10,0,53,2,5.30,30,4,1,0,1,1
Mujeeb Ur Rahman,974109,10,1,43,0,4.30,33,2,1,1,0,1
Gulbadin Naib,352048,4,0,41,0,10.25,7,3,3,0,0,1
Mohammad Nabi,25913,10,0,40,2,4.00,32,1,0,1,0,1
Rashid Khan,793463,9.5,0,41,2,4.16,35,5,0,1,0,1
Javed Ahmadi,308235,4,0,19,1,4.75,8,1,0,0,0,1
Rahmat Shah,533956,2,0,10,0,5.00,6,1,0,0,0,1
