Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Hasan Ali,681305,4,0,22,0,5.50,11,1,0,0,0,0
Rahat Ali,323244,4,0,38,1,9.50,7,6,0,1,0,0
Mohammad Amir Khan,1206240,4,0,24,1,6.00,8,0,1,1,0,0
Wahab Riaz,43590,4,0,21,2,5.25,11,2,0,0,0,0
Liam Dawson,211855,3,0,31,0,10.33,4,2,2,0,0,0
Daren Sammy,53115,1,0,9,1,9.00,1,1,0,0,0,0
Mohammad Nawaz,348148,3,0,33,0,11.00,5,3,2,1,0,1
Sohail Khan,317252,4,0,27,1,6.75,11,2,1,0,0,1
Mohammad Hasnain,1158100,4,0,28,0,7.00,14,5,0,3,0,1
Tymal Mills,459257,4,0,25,1,6.25,13,2,1,0,0,1
Fawad Ahmed,240609,3.3,0,40,2,11.42,5,4,2,0,0,1
