Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,3,0,14,1,4.66,12,2,0,0,0,0
Shane Watson,8180,4,0,29,2,7.25,12,1,2,1,0,0
Harbhajan Singh,29264,2,0,14,0,7.00,3,1,0,0,0,0
Ravindra Jadeja,234675,1,0,9,0,9.00,3,2,0,0,0,0
Mark Wood,351588,4,0,49,0,12.25,6,6,2,1,0,0
Imran Tahir,40618,2,0,23,1,11.50,4,3,1,0,0,0
Dwayne Bravo,51439,4,0,25,0,6.25,9,3,0,0,0,0
Mitchell McClenaghan,319439,4,0,44,1,11.00,5,4,2,1,0,1
Mustafizur Rahman,330902,3.5,0,39,1,10.17,8,6,1,0,0,1
Jasprit Bumrah,625383,4,0,37,1,9.25,10,0,4,0,1,1
Hardik Pandya,625371,4,0,24,3,6.00,12,1,1,3,0,1
Mayank Markande,1081442,4,0,23,3,5.75,11,0,2,0,0,1
