Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Stuart Binny,27223,1,0,8,0,8.00,2,1,0,0,0,0
Sreenath Aravind,290632,4,0,41,2,10.25,6,6,1,0,0,0
Iqbal Abdulla,277237,4,0,22,1,5.50,10,2,0,1,0,0
Shane Watson,8180,4,0,46,0,11.50,5,3,3,1,0,0
Yuzvendra Chahal,430246,4,0,38,1,9.50,8,4,1,2,0,0
Chris Jordan,288992,3,0,22,0,7.33,4,0,1,1,0,0
Andre Russell,276298,2.3,0,32,0,12.80,5,2,3,0,0,1
Morne Morkel,46538,2,0,20,0,10.00,6,3,1,0,0,1
Sunil Narine,230558,4,0,34,1,8.50,11,3,2,0,0,1
Piyush Chawla,32966,3.1,0,32,0,10.10,4,1,2,0,0,1
Ankit Rajpoot,591650,3,0,28,0,9.33,6,4,0,0,1,1
Shakib Al Hasan,56143,4,0,39,0,9.75,4,2,2,1,0,1
