Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kemar Roach,230553,10,0,55,3,5.50,34,4,2,1,0,0
Jason Holder,391485,10,0,35,4,3.50,39,4,0,0,0,0
Keemo Paul,677081,10,0,55,2,5.50,37,6,1,5,0,0
Devendra Bishoo,341593,10,0,73,0,7.30,26,10,1,0,0,0
Ashley Nurse,315594,4,0,28,0,7.00,9,4,0,1,0,0
Rovman Powell,820351,4,0,26,0,6.50,10,3,0,0,0,0
Chris Gayle,51880,2,0,14,0,7.00,5,2,0,0,0,0
Kyle Jarvis,332996,9,0,49,0,5.44,29,5,1,0,0,1
Sikandar Raza,299572,7,0,58,1,8.28,19,2,4,1,0,1
Blessing Muzarabani,827051,9,0,36,2,4.00,31,2,1,1,0,1
Graeme Cremer,55346,10,0,63,2,6.30,30,5,3,0,0,1
Tendai Chisoro,235519,7,0,38,0,5.42,22,4,0,1,0,1
Sean Williams,55870,7,0,45,1,6.42,15,1,2,1,0,1
