Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
David Willey,308251,4,0,36,0,9.00,9,4,1,0,0,0
Mark Wood,351588,4,0,51,2,12.75,9,5,3,3,0,0
Chris Jordan,288992,4,0,34,1,8.50,10,2,2,2,0,0
Liam Plunkett,19264,4,0,33,0,8.25,7,1,2,2,0,0
Adil Rashid,244497,4,0,36,2,9.00,3,0,3,0,0,0
Trent Boult,277912,4,0,46,2,11.50,10,7,2,0,0,1
Mitchell Santner,502714,4,0,29,2,7.25,11,2,1,1,0,1
Tim Southee,232364,4,0,30,1,7.50,10,4,0,1,0,1
Ish Sodhi,559066,4,0,49,2,12.25,7,3,4,0,0,1
Colin Munro,232359,2,0,11,0,5.50,6,0,1,0,0,1
Colin de Grandhomme,55395,2,0,15,0,7.50,3,2,0,0,0,1
